Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.694368789,0.713841054,0,46.19264037
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.713841054,0.732413592,0,46.19264037
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.732413592,0.749732272,0,46.19264037
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.749732272,0.765409651,0,46.19264037
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.765409651,0.779513624,0,46.19264037
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.779513624,0.79263606,0,46.19264037
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.79263606,0.804845267,0,46.19264037
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.804845267,0.815653442,0,46.19264037
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.815653442,0.825697958,0,46.19264037
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.825697958,0.837258257,0,46.19264037
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.837258257,0.846936173,0,46.19264037
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.846936173,0.850252433,0,46.19264037
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.850252433,0.851165883,0,46.19264037
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.851165883,0.85050533,0,46.19264037
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.85050533,0.846735313,0,46.19264037
14.7,287.7,16.4832812,14407813.13,0.999999931,0.834502715,0.089799642,0.846735313,0.845684708,0,46.19264037
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.845684708,0.846973295,0,46.19264037
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.846973295,0.850970266,0,46.19264037
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.850970266,0.857282342,0,46.19264037
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.857282342,0.867302576,0,46.19264037
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.867302576,0.878833632,0,46.19264037
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.878833632,0.89217179,0,46.19264037
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.89217179,0.91063401,0,46.19264037
9.1,282.1,8.012477845,3018.386949,0.999668807,1.524720097,0.036901862,0.91063401,0.932881911,0,46.19264037
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.932881911,0.95556431,0,46.19264037
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.95556431,0.978830078,0,46.19264037
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.978830078,0.999176233,0,46.19264037
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.999176233,1.020887537,1.019032856,47.21167323
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.001854681,0.053840301,0,47.21167323
7.8,280.8,5.997720798,402.5103447,0.997521749,1.759744342,0.029866575,0.053840301,0.104036486,0,47.21167323
7.8,280.8,5.997720798,402.5103447,0.997521749,1.759744342,0.029866575,0.104036486,0.15275565,0,47.21167323
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.15275565,0.200977674,0,47.21167323
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.200977674,0.247173176,0,47.21167323
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.247173176,0.291101713,0,47.21167323
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.291101713,0.334677824,0,47.21167323
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.334677824,0.378476718,0,47.21167323
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.378476718,0.420355656,0,47.21167323
9.8,282.8,9.089674682,8863.302189,0.999887188,1.412221739,0.041320263,0.420355656,0.460504628,0,47.21167323
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.460504628,0.498680803,0,47.21167323
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.498680803,0.534111438,0,47.21167323
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.534111438,0.565960269,0,47.21167323
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.565960269,0.597347008,0,47.21167323
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.597347008,0.629620622,0,47.21167323
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.629620622,0.661537522,0,47.21167323
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.661537522,0.692334217,0,47.21167323
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.692334217,0.722361534,0,47.21167323
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.722361534,0.751708266,0,47.21167323
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.751708266,0.780451661,0,47.21167323
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.780451661,0.808380544,0,47.21167323
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.808380544,0.835546312,0,47.21167323
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.835546312,0.860720839,0,47.21167323
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.860720839,0.883574224,0,47.21167323
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.883574224,0.90344417,0,47.21167323
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.90344417,0.920256169,0,47.21167323
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.920256169,0.935851215,0,47.21167323
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.935851215,0.95151487,0,47.21167323
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.95151487,0.96558258,0,47.21167323
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.96558258,0.980675081,0,47.21167323
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.980675081,0.991895616,0,47.21167323
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.991895616,0.993100409,0,47.21167323
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.993100409,0.984069761,0,47.21167323
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.984069761,0.973993106,0,47.21167323
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.973993106,0.959134041,0,47.21167323
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.959134041,0.945609301,0,47.21167323
14.7,287.7,16.4832812,14407813.13,0.999999931,0.834502715,0.089799642,0.945609301,0.936066836,0,47.21167323
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.936066836,0.93470519,0,47.21167323
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.93470519,0.937703613,0,47.21167323
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.937703613,0.945477731,0,47.21167323
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.945477731,0.953355847,0,47.21167323
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.953355847,0.962979544,0,47.21167323
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.962979544,0.973120153,0,47.21167323
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.973120153,0.984727466,0,47.21167323
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.984727466,0.998513571,0,47.21167323
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.998513571,1.014140572,1.01412899,48.22580222
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,1.1582E-05,0.056621105,0,48.22580222
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.056621105,0.109331511,0,48.22580222
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.109331511,0.160192085,0,48.22580222
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.160192085,0.211568981,0,48.22580222
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.211568981,0.262041644,0,48.22580222
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.262041644,0.309708478,0,48.22580222
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.309708478,0.354709954,0,48.22580222
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.354709954,0.397658723,0,48.22580222
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.397658723,0.438801663,0,48.22580222
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.438801663,0.477053435,0,48.22580222
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.477053435,0.512311516,0,48.22580222
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.512311516,0.542755405,0,48.22580222
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.542755405,0.573610077,0,48.22580222
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.573610077,0.600756312,0,48.22580222
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.600756312,0.627273479,0,48.22580222
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.627273479,0.653294545,0,48.22580222
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.653294545,0.680803361,0,48.22580222
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.680803361,0.710250052,0,48.22580222
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.710250052,0.740146279,0,48.22580222
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.740146279,0.770055192,0,48.22580222
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.770055192,0.799559519,0,48.22580222
5.8,278.8,2.861406026,17.48609556,0.945905289,2.199718412,0.021487462,0.799559519,0.829324449,0,48.22580222
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.829324449,0.858502495,0,48.22580222
4.8,277.8,1.276313895,3.583406538,0.781821667,2.462346456,0.018193357,0.858502495,0.887417969,0,48.22580222
4.6,277.6,0.957925072,2.60628301,0.722706178,2.518766568,0.017595269,0.887417969,0.915870933,0,48.22580222
4.6,277.6,0.957925072,2.60628301,0.722706178,2.518766568,0.017595269,0.915870933,0.943827638,0,48.22580222
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.943827638,0.970769936,0,48.22580222
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.970769936,0.996990044,0,48.22580222
5.1,278.1,1.753038475,5.772114486,0.852335633,2.380222469,0.019127099,0.996990044,1.023195848,0.937079874,49.16288209
4.5,277.5,0.798558559,2.222335253,0.689666058,2.54749077,0.017303326,0.086115973,0.128339586,0,49.16288209
3.5,276.5,-0.801446655,0.44867941,0.309716151,2.854667482,0.014627744,0.128339586,0.167929351,0,49.16288209
2.6,275.6,-2.25137881,0.105253999,0.095230598,3.164906772,0.012562257,0.167929351,0.205342661,0,49.16288209
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.205342661,0.247399344,0,49.16288209
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.247399344,0.294183089,0,49.16288209
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.294183089,0.340368804,0,49.16288209
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.340368804,0.384411744,0,49.16288209
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.384411744,0.425956941,0,49.16288209
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.425956941,0.46446061,0,49.16288209
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.46446061,0.500518572,0,49.16288209
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.500518572,0.534286176,0,49.16288209
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.534286176,0.567103634,0,49.16288209
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.567103634,0.600938266,0,49.16288209
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.600938266,0.634610049,0,49.16288209
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.634610049,0.667950955,0,49.16288209
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.667950955,0.700503679,0,49.16288209
5.8,278.8,2.861406026,17.48609556,0.945905289,2.199718412,0.021487462,0.700503679,0.732374363,0,49.16288209
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.732374363,0.763595645,0,49.16288209
4.7,277.7,1.11717681,3.056213739,0.753464668,2.490386584,0.017891922,0.763595645,0.794216503,0,49.16288209
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.794216503,0.823761419,0,49.16288209
6.9,279.9,4.591925688,98.68428242,0.989968328,1.944872164,0.025768443,0.823761419,0.852281658,0,49.16288209
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.852281658,0.880442512,0,49.16288209
3.9,276.9,-0.160057783,0.852094551,0.460070762,2.727316314,0.015646654,0.880442512,0.909115007,0,49.16288209
3.5,276.5,-0.801446655,0.44867941,0.309716151,2.854667482,0.014627744,0.909115007,0.937366915,0,49.16288209
4.9,277.9,1.435336452,4.201058225,0.807731435,2.434641882,0.018499649,0.937366915,0.964811337,0,49.16288209
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.964811337,0.991244596,0,49.16288209
5.8,278.8,2.861406026,17.48609556,0.945905289,2.199718412,0.021487462,0.991244596,1.016934636,0.821410073,49.98429216
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.195524563,0.239340112,0,49.98429216
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.239340112,0.286940613,0,49.98429216
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.286940613,0.33400207,0,49.98429216
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.33400207,0.378128963,0,49.98429216
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.378128963,0.417816813,0,49.98429216
14.8,287.8,16.63154969,16710531.16,0.99999994,0.825745096,0.091208415,0.417816813,0.453376964,0,49.98429216
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.453376964,0.486633919,0,49.98429216
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.486633919,0.518502896,0,49.98429216
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.518502896,0.550489275,0,49.98429216
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.550489275,0.585129552,0,49.98429216
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.585129552,0.619738053,0,49.98429216
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.619738053,0.653349915,0,49.98429216
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.653349915,0.686207979,0,49.98429216
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.686207979,0.718358152,0,49.98429216
5.3,278.3,2.070283866,7.927073028,0.887981201,2.327095055,0.019774882,0.718358152,0.749858253,0,49.98429216
4.4,277.4,0.639077145,1.89473151,0.654544818,2.57656361,0.017016022,0.749858253,0.780678548,0,49.98429216
4.1,277.1,0.159942259,1.173443113,0.539900541,2.665919059,0.016181243,0.780678548,0.8109386,0,49.98429216
3.9,276.9,-0.160057783,0.852094551,0.460070762,2.727316314,0.015646654,0.8109386,0.840690135,0,49.98429216
3,276,-1.605797101,0.200729489,0.167172949,3.022813395,0.01344321,0.840690135,0.86982858,0,49.98429216
2.3,275.3,-2.736796222,0.064777548,0.060836696,3.2761302,0.011938096,0.86982858,0.898384449,0,49.98429216
2.1,275.1,-3.060996001,0.046841018,0.044745112,3.352582573,0.011538601,0.898384449,0.926539714,0,49.98429216
2.4,275.4,-2.574872912,0.076163502,0.070773169,3.238600994,0.012142775,0.926539714,0.95444479,0,49.98429216
3,276,-1.605797101,0.200729489,0.167172949,3.022813395,0.01344321,0.95444479,0.98206424,0,49.98429216
3,276,-1.605797101,0.200729489,0.167172949,3.022813395,0.01344321,0.98206424,1.00931488,0.071432413,50.05572458
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.937882468,0.96514797,0,50.05572458
9.4,282.4,8.474787535,4792.404441,0.99979138,1.475380236,0.038737117,0.96514797,0.984534974,0,50.05572458
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.984534974,1.000373825,0.871537735,50.92726231
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.12883609,0.179605549,0,50.92726231
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.179605549,0.235685029,0,50.92726231
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.235685029,0.286476594,0,50.92726231
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.286476594,0.332321053,0,50.92726231
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.332321053,0.373569921,0,50.92726231
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.373569921,0.412501401,0,50.92726231
5.4,278.4,2.228735632,9.288115058,0.902800465,2.301005684,0.020106594,0.412501401,0.450093599,0,50.92726231
5.3,278.3,2.070283866,7.927073028,0.887981201,2.327095055,0.019774882,0.450093599,0.486846492,0,50.92726231
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.486846492,0.5233301,0,50.92726231
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.5233301,0.559238046,0,50.92726231
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.559238046,0.594549417,0,50.92726231
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.594549417,0.628882603,0,50.92726231
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.628882603,0.662322565,0,50.92726231
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.662322565,0.694499113,0,50.92726231
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.694499113,0.725772987,0,50.92726231
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.725772987,0.755926776,0,50.92726231
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.755926776,0.784663105,0,50.92726231
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.784663105,0.811989154,0,50.92726231
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.811989154,0.836041235,0,50.92726231
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.836041235,0.855751122,0,50.92726231
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.855751122,0.871732387,0,50.92726231
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.871732387,0.882461291,0,50.92726231
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.882461291,0.886480014,0,50.92726231
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.886480014,0.890869535,0,50.92726231
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.890869535,0.893594665,0,50.92726231
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.893594665,0.895420826,0,50.92726231
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.895420826,0.90047694,0,50.92726231
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.90047694,0.91050953,0,50.92726231
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.91050953,0.923976663,0,50.92726231
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.923976663,0.940202699,0,50.92726231
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.940202699,0.959938887,0,50.92726231
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.959938887,0.978577799,0,50.92726231
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.978577799,0.997135732,0,50.92726231
9.1,282.1,8.012477845,3018.386949,0.999668807,1.524720097,0.036901862,0.997135732,1.016249737,1.016116066,51.94337838
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.000133671,0.054020296,0,51.94337838
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.054020296,0.106582265,0,51.94337838
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.106582265,0.156486899,0,51.94337838
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.156486899,0.202917105,0,51.94337838
6.4,279.4,3.807015032,45.01586721,0.978268366,2.056582556,0.023730133,0.202917105,0.24638702,0,51.94337838
5.4,278.4,2.228735632,9.288115058,0.902800465,2.301005684,0.020106594,0.24638702,0.287285858,0,51.94337838
6.2,279.2,3.49226361,32.86024638,0.970466842,2.103160939,0.022958795,0.287285858,0.328501223,0,51.94337838
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.328501223,0.369385982,0,51.94337838
7.8,280.8,5.997720798,402.5103447,0.997521749,1.759744342,0.029866575,0.369385982,0.410297243,0,51.94337838
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.410297243,0.450867661,0,51.94337838
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.450867661,0.486123581,0,51.94337838
15.4,288.4,17.51900139,40588745.71,0.999999975,0.775215097,0.100114798,0.486123581,0.513664303,0,51.94337838
15.3,288.3,17.37134929,35017177.65,0.999999971,0.783402449,0.098574839,0.513664303,0.538985196,0,51.94337838
15.8,288.8,18.10858726,73191310.12,0.999999986,0.743366534,0.106507562,0.538985196,0.5596342,0,51.94337838
15.3,288.3,17.37134929,35017177.65,0.999999971,0.783402449,0.098574839,0.5596342,0.580639801,0,51.94337838
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.580639801,0.604484709,0,51.94337838
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.604484709,0.631931329,0,51.94337838
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.631931329,0.661006022,0,51.94337838
9.4,282.4,8.474787535,4792.404441,0.99979138,1.475380236,0.038737117,0.661006022,0.691949335,0,51.94337838
8.2,281.2,6.619630156,749.6677861,0.998667853,1.683571287,0.031881693,0.691949335,0.723065272,0,51.94337838
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.723065272,0.753929809,0,51.94337838
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.753929809,0.784284227,0,51.94337838
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.784284227,0.813945096,0,51.94337838
6.6,279.6,4.121316166,61.64031779,0.984035841,2.011100171,0.024526227,0.813945096,0.842949653,0,51.94337838
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.842949653,0.871332947,0,51.94337838
7,280,4.748571429,115.419282,0.991410358,1.923315086,0.026195726,0.871332947,0.898532571,0,51.94337838
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.898532571,0.925267688,0,51.94337838
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.925267688,0.951456766,0,51.94337838
6.1,279.1,3.334718739,28.07048697,0.965600851,2.126869847,0.022582178,0.951456766,0.977702693,0,51.94337838
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.977702693,1.004201238,0.990467182,52.93384556
4.2,277.2,0.31976912,1.376809849,0.579267984,2.635773183,0.016455049,0.013734056,0.056526794,0,52.93384556
5.4,278.4,2.228735632,9.288115058,0.902800465,2.301005684,0.020106594,0.056526794,0.101204953,0,52.93384556
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.101204953,0.148527167,0,52.93384556
9.4,282.4,8.474787535,4792.404441,0.99979138,1.475380236,0.038737117,0.148527167,0.198942846,0,52.93384556
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.198942846,0.24991775,0,52.93384556
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.24991775,0.299810407,0,52.93384556
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.299810407,0.346261032,0,52.93384556
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.346261032,0.388890092,0,52.93384556
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.388890092,0.428597544,0,52.93384556
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.428597544,0.465669168,0,52.93384556
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.465669168,0.501650364,0,52.93384556
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.501650364,0.536919249,0,52.93384556
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.536919249,0.570992234,0,52.93384556
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.570992234,0.604069127,0,52.93384556
10.5,283.5,10.16155203,25888.44549,0.999961374,1.308519026,0.046241864,0.604069127,0.635902513,0,52.93384556
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.635902513,0.666128065,0,52.93384556
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.666128065,0.695341878,0,52.93384556
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.695341878,0.723834893,0,52.93384556
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.723834893,0.75111872,0,52.93384556
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.75111872,0.777020322,0,52.93384556
