StationID,StartDate,TemperatureMean,TemperatureMax,TemperatureMin,RainfallTotal,SolarEnergy
TPK,14/01/2008,18.38000059,24.45000076,12.31000042,0,27.20000076
TPK,15/01/2008,22.93999958,29.73999977,16.13999939,0,28.75
TPK,16/01/2008,19.29999971,24.72999954,13.86999989,0,22.87000084
TPK,17/01/2008,20.41499996,29.72999954,11.10000038,0,27.10000038
TPK,18/01/2008,21.42000008,27.51000023,15.32999992,0,28.81999969
TPK,19/01/2008,20.24000025,25.95000076,14.52999973,0,29.73999977
TPK,20/01/2008,22.5,26.44000053,18.55999947,1,17.37000084
TPK,21/01/2008,20.80999947,21.38999939,20.22999954,41,3.50999999
TPK,22/01/2008,20.80499935,23.30999947,18.29999924,0.600000024,9.979999542
TPK,23/01/2008,19.66500044,24.86000061,14.47000027,0,18.04999924
TPK,24/01/2008,18.5800004,26.29000092,10.86999989,0,24.61000061
TPK,25/01/2008,16.6050005,23.79000092,9.420000076,0,29.27000046
TPK,26/01/2008,20.0199995,26.30999947,13.72999954,0,29.46999931
TPK,27/01/2008,19.51500034,25.76000023,13.27000046,0,20.67000008
TPK,28/01/2008,17.5250001,24.52000046,10.52999973,0,24.63999939
TPK,29/01/2008,21.1500001,28.77000046,13.52999973,0,28.78000069
TPK,30/01/2008,22.125,26.70000076,17.54999924,1.399999976,27.68000031
TPK,31/01/2008,19.31000042,21.85000038,16.77000046,0.200000003,11.60999966
TPK,1/02/2008,19.00999975,24.45999908,13.56000042,0,18.90999985
TPK,2/02/2008,20.79500008,24.95000076,16.63999939,0,18.64999962
TPK,3/02/2008,21.23499966,24.31999969,18.14999962,0,21.26000023
TPK,4/02/2008,19.69500017,25.59000015,13.80000019,13.80000019,24.29999924
TPK,5/02/2008,16.26000023,21.12000084,11.39999962,0,28.59000015
TPK,6/02/2008,14.92500019,21.68000031,8.170000076,0,22.73999977
TPK,7/02/2008,16.0250001,22.65999985,9.390000343,0,25.04000092
TPK,8/02/2008,17.25999975,26.40999985,8.109999657,0,25.05999947
TPK,9/02/2008,19.30999994,24.76000023,13.85999966,0,21.23999977
TPK,10/02/2008,17.94500065,20.87000084,15.02000046,8.800000191,5.889999866
TPK,11/02/2008,19.38500023,25.93000031,12.84000015,0,17.88999939
TPK,12/02/2008,17.81000042,23.12000084,12.5,5.599999905,14.11999989
TPK,13/02/2008,19.46999931,24.45999908,14.47999954,0,26.19000053
TPK,14/02/2008,17.63999987,21.17000008,14.10999966,2.200000048,7.900000095
TPK,15/02/2008,16.66000032,23.29000092,10.02999973,0,24.67000008
TPK,16/02/2008,14.91000032,21.60000038,8.220000267,1.399999976,21.11000061
TPK,17/02/2008,18.75,24.5,13,0,21.14999962
TPK,18/02/2008,20.28500032,24.94000053,15.63000011,7.599999905,23.5
TPK,19/02/2008,19.46999979,23.23999977,15.69999981,3.400000095,20.71999931
TPK,20/02/2008,18.0199995,21.80999947,14.22999954,0,16.20999908
TPK,21/02/2008,18.71999979,22.31999969,15.11999989,0,19.54000092
TPK,22/02/2008,17.83499956,19.79999924,15.86999989,5.199999809,7.21999979
TPK,23/02/2008,19.23999977,21.39999962,17.07999992,12.39999962,9.43999958
TPK,24/02/2008,18.80000019,20.09000015,17.51000023,113.8000031,5.010000229
TPK,25/02/2008,18.27999973,25.63999939,10.92000008,0,23.54000092
TPK,26/02/2008,19.31000042,25.44000053,13.18000031,0,24.59000015
TPK,27/02/2008,20.19999981,24.22999954,16.17000008,0,21.60000038
TPK,28/02/2008,17.64500046,23.02000046,12.27000046,0,15.89999962
TPK,29/02/2008,19.53499937,23.37999916,15.68999958,0,16.84000015
TPK,1/03/2008,19.96000004,20.85000038,19.06999969,47.20000076,2.609999895
TPK,2/03/2008,16.92500019,21.86000061,11.98999977,0,8.210000038
TPK,3/03/2008,19.26000023,24.04000092,14.47999954,0.200000003,19.54000092
TPK,4/03/2008,15.74999952,17.20999908,14.28999996,15.19999981,6.400000095
TPK,5/03/2008,16.53500032,23.28000069,9.789999962,0,22.05999947
TPK,6/03/2008,18.05499983,21.88999939,14.22000027,5,18.77000046
TPK,7/03/2008,16.15499973,21.32999992,10.97999954,0,13.68000031
TPK,8/03/2008,17.43499947,24.96999931,9.899999619,0,22.89999962
TPK,9/03/2008,18.31999969,24.71999931,11.92000008,0,22.20999908
TPK,10/03/2008,18.69500017,23.10000038,14.28999996,0,17.47999954
TPK,11/03/2008,17.09000015,23.60000038,10.57999992,0.200000003,14.68000031
TPK,12/03/2008,19.50500059,24.79000092,14.22000027,0,19.42000008
TPK,13/03/2008,18.00500011,22.10000038,13.90999985,0.800000012,13.02000046
TPK,14/03/2008,17.96999979,23.23999977,12.69999981,0,12.06999969
TPK,15/03/2008,16.48999977,23.54999924,9.430000305,0,16.71999931
TPK,16/03/2008,17.82000017,26.35000038,9.289999962,0,21.45999908
TPK,17/03/2008,16.21500015,22.75,9.680000305,0,21.26000023
TPK,18/03/2008,19.49000025,24.29000092,14.68999958,0,20.37999916
TPK,19/03/2008,17.35500002,21.76000023,12.94999981,0,15.40999985
TPK,20/03/2008,18.75500011,25.59000015,11.92000008,0,18.97999954
TPK,21/03/2008,17.36000013,24.85000038,9.869999886,0,19.92000008
TPK,22/03/2008,19.86000013,26.75,12.97000027,0,18.10000038
TPK,23/03/2008,19.15500021,23.76000023,14.55000019,10.39999962,17.45000076
TPK,24/03/2008,18.26500034,21.36000061,15.17000008,1.399999976,10.69999981
TPK,25/03/2008,18.28499985,21.25,15.31999969,0.600000024,9.930000305
TPK,26/03/2008,18.07500029,21.44000053,14.71000004,3.799999952,11.56000042
TPK,27/03/2008,18.35999966,20.34000015,16.37999916,3.200000048,7.949999809
TPK,28/03/2008,18.21499968,21.88999939,14.53999996,0,16.23999977
TPK,29/03/2008,18.41499996,21.05999947,15.77000046,0,8.159999847
TPK,30/03/2008,18.32000065,21.37000084,15.27000046,0,9.140000343
TPK,31/03/2008,19.11000061,21.45000076,16.77000046,8.399999619,6.980000019
TPK,1/04/2008,15.42999983,20.81999969,10.03999996,2.200000048,4.329999924
TPK,2/04/2008,16.16000032,22.20000076,10.11999989,0,16.87999916
TPK,3/04/2008,15.26499987,20.80999947,9.720000267,0,14.05000019
TPK,4/04/2008,16.08499956,20.96999931,11.19999981,0,12.11999989
TPK,5/04/2008,15.17999983,20.04999924,10.31000042,0,9.729999542
TPK,6/04/2008,17.17000008,22.48999977,11.85000038,0,14.77999973
TPK,7/04/2008,18.0250001,23.25,12.80000019,0,11.06999969
TPK,8/04/2008,13.1500001,19.42000008,6.880000114,0,10.61999989
TPK,9/04/2008,11.79500055,19.04000092,4.550000191,0,13.56999969
TPK,10/04/2008,13.87999988,21.23999977,6.519999981,0,16.28000069
TPK,11/04/2008,14.58500004,21.15999985,8.010000229,0,15.64000034
TPK,12/04/2008,15.82500029,20.61000061,11.03999996,0,13.46000004
TPK,13/04/2008,17.09499979,19.29999924,14.89000034,4.599999905,9.020000458
TPK,14/04/2008,16.94000053,18.87000084,15.01000023,65.59999847,2.210000038
TPK,15/04/2008,18.06000042,19.03000069,17.09000015,54,0.839999974
TPK,16/04/2008,18.18999958,19.79999924,16.57999992,31.79999924,4.039999962
TPK,17/04/2008,17.26500034,22.18000031,12.35000038,4.199999809,7.860000134
TPK,18/04/2008,13.72000027,20.36000061,7.079999924,0,13.93000031
TPK,19/04/2008,12.28999972,18.13999939,6.440000057,0,14.98999977
TPK,20/04/2008,10.87000012,16.18000031,5.559999943,0,14.97999954
TPK,21/04/2008,12.12000012,18.01000023,6.230000019,0,13.85000038
TPK,22/04/2008,14.65999985,19.09000015,10.22999954,0,11.60000038
TPK,23/04/2008,13.96999931,18.45999908,9.479999542,0,8.930000305
TPK,24/04/2008,13.125,19.23999977,7.010000229,0,8.729999542
TPK,25/04/2008,14.15499973,17.97999954,10.32999992,0,8.31000042
TPK,26/04/2008,15.93000031,17.18000031,14.68000031,18,4.269999981
TPK,27/04/2008,16.22999954,18.05999947,14.39999962,25.20000076,1.690000057
TPK,28/04/2008,19.23500061,22.20000076,16.27000046,16.60000038,10.05000019
TPK,29/04/2008,17.07999992,18.67000008,15.48999977,51.20000076,2.460000038
TPK,30/04/2008,15.06500006,21.09000015,9.039999962,0.200000003,9.960000038
TPK,1/05/2008,11.52999997,18.75,4.309999943,0,9.449999809
TPK,2/05/2008,12.71999979,17.89999962,7.539999962,0.200000003,11.5
TPK,3/05/2008,8.939999819,15.47999954,2.400000095,0,13.5
TPK,4/05/2008,9.605000019,11.09000015,8.119999886,60.20000076,3.170000076
TPK,5/05/2008,12.51499987,15.42000008,9.609999657,16.20000076,6.25
TPK,6/05/2008,9.784999728,16.30999947,3.25999999,0,11.23999977
TPK,7/05/2008,10.84000015,17.10000038,4.579999924,0,12.32999992
TPK,8/05/2008,14.29500008,17.59000015,11,6,6.619999886
TPK,9/05/2008,14.25,16.73999977,11.76000023,20.39999962,3.150000095
TPK,10/05/2008,13.43000031,15.55000019,11.31000042,0.200000003,3.910000086
TPK,11/05/2008,13.91000032,18.61000061,9.210000038,0,11.47999954
TPK,12/05/2008,9.899999976,15.86999989,3.930000067,0,11.76000023
TPK,13/05/2008,10.22000003,16.42000008,4.019999981,0,11.93000031
TPK,14/05/2008,12.2249999,18.14999962,6.300000191,0,9.449999809
TPK,15/05/2008,10.93500018,17.76000023,4.110000134,0,11.63000011
TPK,16/05/2008,11.30000019,17.84000015,4.760000229,0,10.81999969
TPK,17/05/2008,9.944999933,16.57999992,3.309999943,0,10.98999977
TPK,18/05/2008,10.35000038,16.70000076,4,0,10.38000011
TPK,19/05/2008,13.41000032,16.78000069,10.03999996,0.200000003,7.75
TPK,20/05/2008,12.84000015,17.17000008,8.510000229,0,8.199999809
TPK,21/05/2008,11.375,16.42000008,6.329999924,0,9.409999847
TPK,22/05/2008,12.23000002,18.09000015,6.369999886,0,10.25
TPK,23/05/2008,13.05499983,17.38999939,8.720000267,0,7.630000114
TPK,24/05/2008,12.43499994,18.42000008,6.449999809,0,8.960000038
TPK,25/05/2008,11.60500026,17.03000069,6.179999828,0,8.340000153
TPK,26/05/2008,10.06499958,16.20999908,3.920000076,0,9.609999657
TPK,27/05/2008,11.75499988,16.65999985,6.849999905,0,10.39999962
TPK,28/05/2008,10.23500013,16.68000031,3.789999962,0,9.909999847
TPK,29/05/2008,9.81499958,16.95999908,2.670000076,0,10.52000046
TPK,30/05/2008,10.19999993,16.40999985,3.99000001,0,9.430000305
TPK,31/05/2008,10.94999981,16.38999939,5.510000229,0,8.050000191
TPK,1/06/2008,11.79999995,16.31999969,7.28000021,0,6.099999905
TPK,2/06/2008,11.0400002,17.10000038,4.980000019,0,7.449999809
TPK,3/06/2008,10.81999993,16.67000008,4.96999979,0,9.840000153
TPK,4/06/2008,6.879999787,14.43999958,-0.680000007,0,10.07999992
TPK,5/06/2008,9.184999824,15.52999973,2.839999914,0,8.710000038
TPK,6/06/2008,11.77499962,14.93999958,8.609999657,0.200000003,6.230000019
TPK,7/06/2008,10.54500031,17.19000053,3.900000095,7.599999905,6.289999962
TPK,8/06/2008,6.384999923,12.65999985,0.109999999,0,9.859999657
TPK,9/06/2008,11.02499986,16.23999977,5.809999943,0,8.409999847
TPK,10/06/2008,9.850000381,16.45000076,3.25,0,9.5
TPK,11/06/2008,8.479999781,15.72999954,1.230000019,0,9.340000153
TPK,12/06/2008,10.27999997,13.88000011,6.679999828,0,4.139999866
TPK,13/06/2008,12.96500015,17.26000023,8.670000076,0,5.5
TPK,14/06/2008,13.07999945,16.37999916,9.779999733,0.400000006,4.5
TPK,15/06/2008,14.48999977,15.78999996,13.18999958,6.800000191,2.890000105
TPK,16/06/2008,14.19499969,15.40999985,12.97999954,37.79999924,1.779999971
TPK,17/06/2008,9.845000148,15.93000031,3.75999999,7.400000095,2.49000001
TPK,18/06/2008,7.394999981,13.53999996,1.25,0,7.360000134
TPK,19/06/2008,8.630000114,14.39000034,2.869999886,0,8.18999958
TPK,20/06/2008,9.799999714,13.60999966,5.989999771,0,5.789999962
TPK,21/06/2008,11.33500004,14.63000011,8.039999962,26.60000038,4.119999886
TPK,22/06/2008,11.67000008,14.89000034,8.449999809,63,0.75999999
TPK,23/06/2008,9.730000257,14.43000031,5.03000021,0.400000006,4.869999886
TPK,24/06/2008,6.63499999,12.28999996,0.980000019,6,4.71999979
TPK,25/06/2008,10.07999992,13.65999985,6.5,26.20000076,6.380000114
TPK,26/06/2008,11.51999998,14.52999973,8.510000229,2.599999905,8.319999695
TPK,27/06/2008,10.84500027,14.93000031,6.760000229,21.20000076,5.760000229
TPK,28/06/2008,7.484999835,13.10999966,1.860000014,2.400000095,5.699999809
TPK,29/06/2008,6.014999866,10.77999973,1.25,0,5.46999979
TPK,30/06/2008,6.784999996,14,-0.430000007,0,9.359999657
TPK,1/07/2008,8.220000267,14.02000046,2.420000076,0,9.25
TPK,2/07/2008,8.839999914,12.81999969,4.860000134,3.400000095,3.579999924
TPK,3/07/2008,11.15499997,17.42000008,4.889999866,4.599999905,7.550000191
TPK,4/07/2008,9.029999971,14.96000004,3.099999905,4.599999905,8.630000114
TPK,5/07/2008,5.894999802,9.93999958,1.850000024,1.600000024,5.369999886
TPK,6/07/2008,4.944999874,11.81999969,-1.929999948,0,9.899999619
TPK,7/07/2008,6.3950001,13.55000019,-0.75999999,0,8.220000267
TPK,8/07/2008,6.334999848,12.56999969,0.100000001,0,10.03999996
TPK,9/07/2008,7.804999948,13.65999985,1.950000048,0,9.989999771
TPK,10/07/2008,10.18999982,14.72999954,5.650000095,2.799999952,8.970000267
TPK,11/07/2008,12.33500004,14.02999973,10.64000034,3.599999905,3.430000067
TPK,12/07/2008,10.04999995,14.81999969,5.28000021,7.599999905,1.950000048
TPK,13/07/2008,11.17999959,16.63999939,5.71999979,0,10.13000011
TPK,14/07/2008,9,14.88000011,3.119999886,0,6.409999847
TPK,15/07/2008,9.525000095,14.46000004,4.590000153,0,9.079999924
TPK,16/07/2008,10.15499973,11.89999962,8.409999847,5.400000095,3.369999886
TPK,17/07/2008,11.96000004,14.06000042,9.859999657,24.20000076,1.659999967
TPK,18/07/2008,12.65500021,14.42000008,10.89000034,11.39999962,2.220000029
TPK,19/07/2008,12.82999992,15.59000015,10.06999969,22.60000038,1.850000024
TPK,20/07/2008,10.72000027,14.56000042,6.880000114,9.600000381,5.559999943
TPK,21/07/2008,9.774999857,14.81999969,4.730000019,0,9.779999733
TPK,22/07/2008,10.60000014,13.88000011,7.320000172,21.79999924,1.909999967
TPK,23/07/2008,11.4749999,15.11999989,7.829999924,5,7.699999809
TPK,24/07/2008,8.984999895,15.48999977,2.480000019,0,11.02000046
TPK,25/07/2008,8.704999924,13.39999962,4.010000229,0.200000003,10.98999977
TPK,26/07/2008,9.350000143,12.13000011,6.570000172,31.60000038,1.620000005
TPK,27/07/2008,8.74000001,13.19999981,4.28000021,0.400000006,4.210000038
TPK,28/07/2008,10.43999982,15.35999966,5.519999981,1,6.900000095
TPK,29/07/2008,10.66000032,12.27000046,9.050000191,71,1.360000014
TPK,30/07/2008,12.71999979,14.46000004,10.97999954,28,1.940000057
TPK,31/07/2008,13.7750001,16.76000023,10.78999996,10.19999981,8.430000305
TPK,1/08/2008,10.86999989,15.56999969,6.170000076,2.599999905,9.600000381
TPK,2/08/2008,12.30000019,13.88000011,10.72000027,12.80000019,3.470000029
TPK,3/08/2008,11.79500008,15.02000046,8.569999695,1.600000024,6.159999847
TPK,4/08/2008,10.33000016,16.01000023,4.650000095,0.200000003,7.829999924
TPK,5/08/2008,7.9150002,13.64000034,2.190000057,1.399999976,11.5
TPK,6/08/2008,10.36499953,16.20999908,4.519999981,0,10.92000008
TPK,7/08/2008,11.42500019,14.76000023,8.090000153,6.800000191,7.170000076
TPK,8/08/2008,10.38499999,16.73999977,4.03000021,0,8.279999733
TPK,9/08/2008,4.15500015,9.640000343,-1.330000043,0,5.659999847
TPK,10/08/2008,5.340000093,12.51000023,-1.830000043,0,13.18000031
TPK,11/08/2008,9.680000305,13.52000046,5.840000153,27.79999924,12.17000008
TPK,12/08/2008,8.704999924,13.14999962,4.260000229,16.39999962,3.069999933
TPK,13/08/2008,9.185000181,14.06000042,4.309999943,2.400000095,7.989999771
TPK,14/08/2008,8.985000134,12.56000042,5.409999847,15.19999981,10.47000027
TPK,15/08/2008,10.20500016,13.63000011,6.78000021,24,7
TPK,16/08/2008,8.629999876,13.90999985,3.349999905,2.799999952,10.61999989
TPK,17/08/2008,6.129999757,10.72999954,1.529999971,7.800000191,3.400000095
TPK,18/08/2008,8.970000029,13.75,4.190000057,0.400000006,14.09000015
TPK,19/08/2008,7.070000194,14.35000038,-0.209999993,0.400000006,14.65999985
TPK,20/08/2008,6.840000063,13.09000015,0.589999974,0,14.43999958
TPK,21/08/2008,10.46000004,16.76000023,4.159999847,0,13.26000023
TPK,22/08/2008,11.86500049,16.37000084,7.360000134,0,8.390000343
TPK,23/08/2008,,,,,
TPK,24/08/2008,,,,,
TPK,25/08/2008,,,,,
TPK,26/08/2008,,,,,
TPK,27/08/2008,,,,,
TPK,28/08/2008,,,,,
TPK,29/08/2008,,,,,
TPK,30/08/2008,10.37499976,14.56999969,6.179999828,0,13.35999966
TPK,31/08/2008,11.29999971,13.86999989,8.729999542,6.599999905,11.69999981
TPK,1/09/2008,11.88499975,15.40999985,8.359999657,0.800000012,10.86999989
TPK,2/09/2008,12.33500004,15.69999981,8.970000267,1.600000024,12.32999992
TPK,3/09/2008,12.95000029,15.05000019,10.85000038,12,9.109999657
TPK,4/09/2008,12.55499983,17.31999969,7.789999962,0,12.78999996
TPK,5/09/2008,13.04999995,19.56999969,6.53000021,1.200000048,12.96000004
TPK,6/09/2008,10.79500031,17.02000046,4.570000172,0,17.04000092
TPK,7/09/2008,13.11499977,15.73999977,10.48999977,3,12.31000042
TPK,8/09/2008,13.41499996,14.96000004,11.86999989,51,1.00999999
TPK,9/09/2008,12.55500031,19.27000046,5.840000153,0.600000024,6.949999809
TPK,10/09/2008,12.64499998,17.14999962,8.140000343,3.400000095,13.15999985
TPK,11/09/2008,12.64000034,15.97000027,9.31000042,6.599999905,10.23999977
TPK,12/09/2008,11.5999999,17.06999969,6.130000114,0.200000003,15.19999981
TPK,13/09/2008,10.83999968,17.38999939,4.289999962,0,15.14999962
TPK,14/09/2008,11.6500001,17.68000031,5.619999886,0,18.81999969
TPK,15/09/2008,11.84499955,17.54999924,6.139999866,0,12.38000011
TPK,16/09/2008,15.25,19.02000046,11.47999954,0,18.12999916
TPK,17/09/2008,12.9550004,18.54000092,7.369999886,3,14.06999969
TPK,18/09/2008,11.44500017,14.72000027,8.170000076,0.800000012,11.73999977
TPK,19/09/2008,11.46999955,17.70999908,5.230000019,0,12.51000023
TPK,20/09/2008,10.30500007,16.43000031,4.179999828,0,18.68000031
TPK,21/09/2008,13.42000008,18.19000053,8.649999619,0,18.93000031
TPK,22/09/2008,12.63499987,21.40999985,3.859999895,0,19.53000069
TPK,23/09/2008,13.6699996,18.39999962,8.93999958,0,9.880000114
TPK,24/09/2008,15.9000001,20.86000061,10.93999958,0,16.19000053
TPK,25/09/2008,14.47000027,21.10000038,7.840000153,0,15.80000019
TPK,26/09/2008,10.9750005,18.79000092,3.160000086,0,12.89999962
TPK,27/09/2008,12.03000021,16.26000023,7.800000191,2.200000048,9.229999542
TPK,28/09/2008,10.37499976,17.39999962,3.349999905,0,20.19000053
TPK,29/09/2008,13.40999985,15.88000011,10.93999958,3,13.11999989
TPK,30/09/2008,11.06500006,18,4.130000114,0,14.73999977
TPK,1/10/2008,10.77999973,16.47999954,5.079999924,0,20.87999916
TPK,2/10/2008,13.28000021,17.59000015,8.970000267,0,22.02000046
TPK,3/10/2008,15.20499945,19.12999916,11.27999973,0,20.30999947
TPK,4/10/2008,16.92999983,19.71999931,14.14000034,0,12.78999996
TPK,5/10/2008,15.85000038,17.54000092,14.15999985,7.599999905,4.25
TPK,6/10/2008,14.81999969,16.39999962,13.23999977,9.399999619,5.599999905
TPK,7/10/2008,13.83999968,16.72999954,10.94999981,14,6.25
TPK,8/10/2008,12.70499992,17.22999954,8.180000305,3.200000048,17.48999977
TPK,9/10/2008,9.340000153,15.89000034,2.789999962,0.800000012,19.37999916
TPK,10/10/2008,11.91499972,17.88999939,5.940000057,0,19.93000031
TPK,11/10/2008,12.73500013,17.51000023,7.960000038,0,15.42000008
TPK,12/10/2008,11.97499967,19.55999947,4.389999866,0,22.18000031
TPK,13/10/2008,14.10000038,17.93000031,10.27000046,6.400000095,20.51000023
TPK,14/10/2008,12.92000008,16.68000031,9.159999847,3,12.01000023
TPK,15/10/2008,15.13499975,17.87999916,12.39000034,7.800000191,17.70999908
TPK,16/10/2008,15.19499969,16.63999939,13.75,13.60000038,7.239999771
TPK,17/10/2008,13.15499973,17.23999977,9.069999695,2.799999952,11.81999969
TPK,18/10/2008,13.96999979,19.15999985,8.779999733,0,21.53000069
TPK,19/10/2008,11.73000002,15.07999992,8.380000114,5.599999905,9.949999809
TPK,20/10/2008,10.57000017,17.52000046,3.619999886,0,17.82999992
TPK,21/10/2008,15.46999979,18.72999954,12.21000004,0,22.05999947
TPK,22/10/2008,13.57999945,18.70999908,8.449999809,0,21.96999931
TPK,23/10/2008,16.08500004,18.81999969,13.35000038,1,11.98999977
TPK,24/10/2008,15.44000006,18.48999977,12.39000034,37.40000153,14.65999985
TPK,25/10/2008,14.63000059,19.87000084,9.390000343,0.200000003,19.34000015
TPK,26/10/2008,9.884999752,16.89999962,2.869999886,0.800000012,14.39999962
TPK,27/10/2008,15.09999943,19.54999924,10.64999962,0,25.5
TPK,28/10/2008,14.71499968,19.96999931,9.460000038,0,10.85000038
TPK,29/10/2008,13.32500005,19.5,7.150000095,0,18.19000053
TPK,30/10/2008,11.88499951,19.29999924,4.46999979,0,25.09000015
TPK,31/10/2008,12.08999968,19.04999924,5.130000114,0,23.47999954
TPK,1/11/2008,15.19000006,19.02000046,11.35999966,3.200000048,16.29000092
TPK,2/11/2008,15.05000019,18.36000061,11.73999977,0,15.48999977
TPK,3/11/2008,14.44000053,18.45000076,10.43000031,0,15.28999996
TPK,4/11/2008,15.44499969,17.97999954,12.90999985,12.39999962,13.38000011
TPK,5/11/2008,11.46500015,18.01000023,4.920000076,1.600000024,24.52000046
TPK,6/11/2008,12.38499975,16.63999939,8.130000114,1.399999976,16.95999908
TPK,7/11/2008,10.8499999,16.5,5.199999809,0,23.78000069
TPK,8/11/2008,13.01999998,16.76000023,9.279999733,0,23.93000031
TPK,9/11/2008,12.07500052,16.37000084,7.78000021,0,20.31999969
TPK,10/11/2008,12.90500021,16.52000046,9.289999962,0,10.69999981
TPK,11/11/2008,13.34000039,19.54000092,7.139999866,0,27.12000084
TPK,12/11/2008,15.28000021,20.42000008,10.14000034,0,29.21999931
TPK,13/11/2008,14.8499999,20.55999947,9.140000343,0,14.39999962
TPK,14/11/2008,17.6699996,23.14999962,12.18999958,0,28.72999954
TPK,15/11/2008,16.7249999,20.34000015,13.10999966,0,23.36000061
TPK,16/11/2008,15.97000027,19.27000046,12.67000008,0,18.5
TPK,17/11/2008,10.69500017,16.34000015,5.050000191,4.599999905,6.050000191
TPK,18/11/2008,13.19999981,19.39999962,7,0,27.98999977
TPK,19/11/2008,13.47499967,19.37999916,7.570000172,0,26.64999962
TPK,20/11/2008,14.1849997,21.04999924,7.320000172,0,24.12999916
TPK,21/11/2008,14.20499992,20.01000023,8.399999619,0,29.12999916
TPK,22/11/2008,17.42999983,20.07999992,14.77999973,0,22.19000053
TPK,23/11/2008,18.27000046,20.18000031,16.36000061,0,15.75
TPK,24/11/2008,18.05000019,19.67000008,16.43000031,43,4.349999905
TPK,25/11/2008,17.85500002,24.81999969,10.89000034,0,20.29999924
TPK,26/11/2008,15.77499962,21.45999908,10.09000015,4.400000095,24.98999977
TPK,27/11/2008,18.88499975,22.70999908,15.06000042,0,29.85000038
TPK,28/11/2008,17.08500004,23.56999969,10.60000038,0,29.20999908
TPK,29/11/2008,18.40499973,23.20999908,13.60000038,0,30.39999962
TPK,30/11/2008,18.60500002,23.59000015,13.61999989,0,28.02000046
TPK,1/12/2008,17.47500038,20.28000069,14.67000008,1.799999952,11.52000046
TPK,2/12/2008,16.64000034,21.69000053,11.59000015,0,24.51000023
TPK,3/12/2008,19.58500004,27.06999969,12.10000038,0,27.48999977
TPK,4/12/2008,17.93999958,23.21999931,12.65999985,0,24.65999985
TPK,5/12/2008,16.05500007,25.51000023,6.599999905,0,22.89999962
TPK,6/12/2008,16.71999979,23.88999939,9.550000191,0,30.77000046
TPK,7/12/2008,18.24499989,21.82999992,14.65999985,0,23.05999947
TPK,8/12/2008,17.16499949,19.95999908,14.36999989,10.80000019,12.47000027
TPK,9/12/2008,16.67999983,18.64999962,14.71000004,11.19999981,11.60999966
TPK,10/12/2008,18.0449996,25.55999947,10.52999973,0.200000003,25.37000084
TPK,11/12/2008,16.19000006,22.52000046,9.859999657,0,30.73999977
TPK,12/12/2008,17.73500013,23.27000046,12.19999981,0,21.97999954
TPK,13/12/2008,17.45499992,22.73999977,12.17000008,0,21.79000092
TPK,14/12/2008,18.15500021,20.95000076,15.35999966,0,25.98999977
TPK,15/12/2008,18.56499958,20.73999977,16.38999939,21.79999924,10.51000023
TPK,16/12/2008,19.91000032,24.53000069,15.28999996,0.800000012,22.53000069
TPK,17/12/2008,15.5199995,20.95999908,10.07999992,0,25.76000023
TPK,18/12/2008,16.07000065,22.87000084,9.270000458,0,24.15999985
TPK,19/12/2008,16.7750001,22.73999977,10.81000042,0,23.25
TPK,20/12/2008,15.0199995,19.46999931,10.56999969,3.400000095,8.979999542
TPK,21/12/2008,17.26500034,22.51000023,12.02000046,0,24.40999985
TPK,22/12/2008,14.56000042,21.61000061,7.510000229,0,29.15999985
TPK,23/12/2008,17.50499964,22.88999939,12.11999989,20.79999924,22.34000015
TPK,24/12/2008,17.4000001,21.15999985,13.64000034,4.599999905,17.11000061
TPK,25/12/2008,18.72000027,23.62000084,13.81999969,2,25.02000046
TPK,26/12/2008,16.16500044,19.77000046,12.56000042,1.399999976,13.85999966
TPK,27/12/2008,15.97999954,21.54999924,10.40999985,0,19.46999931
TPK,28/12/2008,17.04999971,21.89999962,12.19999981,1.600000024,24.27000046
TPK,29/12/2008,17.65499973,19.63999939,15.67000008,40,5.329999924
TPK,30/12/2008,18.06499958,23.95999908,12.17000008,0,17.03000069
TPK,31/12/2008,21.21000004,25.72999954,16.69000053,0.600000024,28.5
TPK,1/01/2009,19.5250001,26.85000038,12.19999981,0,30.87000084
TPK,2/01/2009,20.81999969,23.06999969,18.56999969,0,16.48999977
TPK,3/01/2009,17.0250001,25.69000053,8.359999657,10.60000038,14.60000038
TPK,4/01/2009,17.07999945,23.62999916,10.52999973,0,29.78000069
TPK,5/01/2009,16.54000044,22.44000053,10.64000034,0,30.17000008
TPK,6/01/2009,16.50500059,22.54000092,10.47000027,0,28.20000076
TPK,7/01/2009,20.99499989,28.63999939,13.35000038,0,30.72999954
TPK,8/01/2009,20.26000023,25.79000092,14.72999954,0,22.82999992
TPK,9/01/2009,21.24499989,24.35000038,18.13999939,0.400000006,16.60000038
TPK,10/01/2009,20.65499973,24.17000008,17.13999939,0.200000003,15.35000038
TPK,11/01/2009,18.87000036,23.11000061,14.63000011,0,16.59000015
TPK,12/01/2009,19.625,25.57999992,13.67000008,1.200000048,22.30999947
TPK,13/01/2009,18.28000021,23.75,12.81000042,0,21.51000023
TPK,14/01/2009,16.62500048,23.53000069,9.720000267,17.20000076,21.88999939
TPK,15/01/2009,19.71500063,26.79000092,12.64000034,0,30.09000015
TPK,16/01/2009,19.66499996,26,13.32999992,0,30.29000092
TPK,17/01/2009,19.2249999,26.13999939,12.31000042,0,29.39999962
